trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
TRIP_0dcf44c1-7ae2-4247-b786-17321fc160ee,06:31:48,06:31:48,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:27:52,06:27:52,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:28:52,06:28:52,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:29:52,06:29:52,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:30:52,06:30:52,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:31:52,06:31:52,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:32:52,06:32:52,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:33:52,06:33:52,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:34:52,06:34:52,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_50b858f4-8bb5-45b6-a8c9-52d98ba8f341,06:35:52,06:35:52,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:14:00,06:14:00,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:15:00,06:15:00,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:16:00,06:16:00,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:17:00,06:17:00,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:18:00,06:18:00,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:19:00,06:19:00,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:20:00,06:20:00,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:21:00,06:21:00,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_cacb00ee-6b0b-4c0c-806b-df2bb21988d8,06:22:00,06:22:00,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:05:37,06:05:37,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:06:37,06:06:37,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:07:37,06:07:37,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:08:37,06:08:37,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:09:37,06:09:37,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:10:37,06:10:37,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:11:37,06:11:37,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:12:37,06:12:37,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_ce0dc184-a84a-4994-af22-abfc096c13b0,06:13:37,06:13:37,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:29:09,06:29:09,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:30:09,06:30:09,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:31:09,06:31:09,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:32:09,06:32:09,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:33:09,06:33:09,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:34:09,06:34:09,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:35:09,06:35:09,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:36:09,06:36:09,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_e661ede0-713e-4068-9576-3f4f14c7323c,06:37:09,06:37:09,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:04:35,06:04:35,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:05:35,06:05:35,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:06:35,06:06:35,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:07:35,06:07:35,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:08:35,06:08:35,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:09:35,06:09:35,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:10:35,06:10:35,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:11:35,06:11:35,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_fe7293f8-8091-4b55-9d37-7787ce9960d0,06:12:35,06:12:35,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:12:09,06:12:09,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:13:09,06:13:09,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:14:09,06:14:09,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:15:09,06:15:09,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:16:09,06:16:09,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:17:09,06:17:09,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:18:09,06:18:09,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:19:09,06:19:09,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_10d901d3-9e46-40e3-93ed-c30bbb1ecc1e,06:20:09,06:20:09,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:10:17,06:10:17,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:11:17,06:11:17,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:12:17,06:12:17,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:13:17,06:13:17,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:14:17,06:14:17,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:15:17,06:15:17,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:16:17,06:16:17,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:17:17,06:17:17,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_6b6da19e-6db2-442e-a15d-d526cd9fa482,06:18:17,06:18:17,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:08:11,06:08:11,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:09:11,06:09:11,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:10:11,06:10:11,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:11:11,06:11:11,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:12:11,06:12:11,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:13:11,06:13:11,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:14:11,06:14:11,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:15:11,06:15:11,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_8b8fb30b-7416-4f92-b1a2-9143553df087,06:16:11,06:16:11,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:07:23,06:07:23,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:08:23,06:08:23,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:09:23,06:09:23,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:10:23,06:10:23,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:11:23,06:11:23,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:12:23,06:12:23,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:13:23,06:13:23,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:14:23,06:14:23,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_1cf4abd6-18bf-446f-a74c-3451b116c1be,06:15:23,06:15:23,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:28:28,06:28:28,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:29:28,06:29:28,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:30:28,06:30:28,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:31:28,06:31:28,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:32:28,06:32:28,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:33:28,06:33:28,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:34:28,06:34:28,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:35:28,06:35:28,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_21265c0b-5035-4729-8103-c95d6eb21515,06:36:28,06:36:28,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:03:04,06:03:04,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:04:04,06:04:04,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:05:04,06:05:04,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:06:04,06:06:04,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:07:04,06:07:04,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:08:04,06:08:04,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:09:04,06:09:04,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:10:04,06:10:04,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_d2e9b05c-0392-47d6-a009-e6a6e08e0511,06:11:04,06:11:04,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:16:46,06:16:46,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:17:46,06:17:46,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:18:46,06:18:46,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:19:46,06:19:46,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:20:46,06:20:46,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:21:46,06:21:46,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:22:46,06:22:46,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:23:46,06:23:46,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_9cae2e5d-5075-47bb-ac10-da952da64385,06:24:46,06:24:46,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:21:04,06:21:04,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:22:04,06:22:04,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:23:04,06:23:04,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:24:04,06:24:04,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:25:04,06:25:04,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:26:04,06:26:04,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:27:04,06:27:04,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:28:04,06:28:04,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_461cb0dc-c700-40ed-801e-68d040c29602,06:29:04,06:29:04,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:02:26,06:02:26,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:03:26,06:03:26,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:04:26,06:04:26,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:05:26,06:05:26,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:06:26,06:06:26,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:07:26,06:07:26,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:08:26,06:08:26,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:09:26,06:09:26,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_56299a4d-7ab4-4188-b02e-778ee278ef54,06:10:26,06:10:26,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:22:18,06:22:18,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:23:18,06:23:18,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:24:18,06:24:18,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:25:18,06:25:18,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:26:18,06:26:18,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:27:18,06:27:18,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:28:18,06:28:18,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:29:18,06:29:18,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_d454ca3c-5926-4af6-b3a8-7608943de1a0,06:30:18,06:30:18,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:11:17,06:11:17,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:12:17,06:12:17,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:13:17,06:13:17,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:14:17,06:14:17,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:15:17,06:15:17,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:16:17,06:16:17,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:17:17,06:17:17,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:18:17,06:18:17,STOP_0fcc22aa-f437-486d-b467-fa80f387367e,8,Circular Completa,0,0,,0
TRIP_da1dcde0-f3ae-4ffd-be32-d1ba8eeb0455,06:19:17,06:19:17,STOP_a308f0a0-c3ef-4034-953b-2b2588aa6f30,9,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:07:50,06:07:50,STOP_5b96f03f-6eec-4bf3-b22c-7004cce17c74,1,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:08:50,06:08:50,STOP_b698de68-d829-4b0c-b26b-0c85d4f683fa,2,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:09:50,06:09:50,STOP_a721d08d-f6c0-49a0-8ce4-34f7bcd85775,3,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:10:50,06:10:50,STOP_c475fa9b-f7ba-45bf-be92-384e0fe2be20,4,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:11:50,06:11:50,STOP_1851d31f-ac11-4d06-b887-c752bff94937,5,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:12:50,06:12:50,STOP_e03a7908-92ca-4eeb-9698-7b702bf96f94,6,Circular Completa,0,0,,0
TRIP_a58b2e52-62d5-4dc2-b7fc-8ef9ddc53e25,06:13:50,06:13:50,STOP_e5ac499c-a524-49d5-9828-bd622a9b3feb,7,Circular Completa,0,0,,0
